deptAcronym,shortcode,uniqueId,department,projectName,description,totalBudget,estimatedCompletionDate,rawProvidedDate,yearsRemaining,originalDocumentOrder,source,asOfDate,isOver10M,isOver100M
ised,mc-mdirdea,ised-mc-mdirdea,"Innovation, Science and Economic Development Canada",Measurement Canada Measuring Device Inspection Result Data Entry Automation,"Small Business, Tourism and Marketplace Services (SBTMS} Sector: Measurement Canada (MC) Measuring Device Inspection Result Data Entry Automation
  
 Measurement Canada is proposing to automate the data entry of inspection results and enable electronic data transfer from private sector Application Service Providers (ASPs). Allowing the ASPs to perform inspections on MC's behalf would result in a new business process for MC.","$1,640,854","September 30, 2016","September 30, 2016",0.3,180,8555-421-266,"June 9, 2016",0,0
ised,nuans,ised-nuans,"Innovation, Science and Economic Development Canada",NUANS Corporate Name Search Information Technology Modernization,"Small Business, Tourism and Marketplace Services (SBTMS) Sector: NUANS Corporate Name Search Information Technology Modernization
  
 Replace the current NUANS technology solution; procure hosting and operations services via a competitive contract. NUANS is an online tool used to ensure that names proposed for new corporations do not conflict with those that are already in use. NUANS is used by the private and public sector for federal and most provincial and territorial corporate registries.","$1,652,784","September 30, 2016","September 30, 2016",0.3,181,8555-421-266,"June 9, 2016",0,0
ised,osb-tlp,ised-osb-tlp,"Innovation, Science and Economic Development Canada",Office of the Superintendant of Bankrupcy Trustee Licensing,"Small Business, Tourism and Marketplace Services (SBTMS} Sector: Office of the Superintendant of Bankrupcy (OSB) Trustee Lic nsing
  
 The OSB wishes to automate the Trustee Licensing process and offer a paperless self-serve system whereby private sector Trustees could apply, monitor the application status, manage changes to their licence and pay annual fees from one electronic location.","$1,470,330","March 31, 2017","March 31, 2017",0.8,182,8555-421-266,"June 9, 2016",0,0
ised,sam-csi,ised-sam-csi,"Innovation, Science and Economic Development Canada",Spectrum Applications Modernization Commercial Software Implementation,"Spectrum Applications Modernization-Commercial Software Implementation (SAM-OSI) The Spectrum Applications Modernization-Commercial Software Implementation (SAM-CSI)
 project was created to replace aging IT applications so as to ensure the integrity of key functions in the Spectrum Management Program. After significant research and analysis the recommendation to move to a Commercial Off The Shelf(COTS) product was approved.","$46,403,824","June 30, 2016","June 30, 2016",0.1,183,8555-421-266,"June 9, 2016",1,0
ised,wri-interop,ised-wri-interop,"Innovation, Science and Economic Development Canada",Web Interoperability,"Web Interoperability
  
 Implementing the TBS Standard on Web Interoperability which includes:
 - Converting RSS feeds to Atom
 - Encoding Web pages and Web feeds in UTF-8
 - Coding Web pages in HTML5 or later
 - Applying HTML data
  
 http://www.tbs-sct.gc.ca/pol/doc-eng.aspx?id=25875","$1,830,192","September 30, 2017","September 30, 2017",1.3,184,8555-421-266,"June 9, 2016",0,0
ised,wri-a11y,ised-wri-a11y,"Innovation, Science and Economic Development Canada",Web Renewal and Accessibility,"Web Renewal and Accessibility
  
 Remediation of departmental applications, remediation of e-Forms, .pdf and html content, applying ROT (redundant, outdated, trivial) principles to existing content during remediation","$2,238,536","September 30, 2017","September 30, 2017",1.3,185,8555-421-266,"June 9, 2016",0,0
acoa,gcpm,acoa-gcpm,Atlantic Canada Opportunities Agency,Government of Canada Program Management (GCPM) for Regional Development Agencies,"Government of Canada Program Management (GCPM): The design and build of a common, modern, and client-centric IM/IT system to support online delivery of the Regional Development Agencies' grants and contribution mandate. The proposed system would replace the agencies' inefficient and obsolete systems, offering various levels of automation and using a combination of applications.","$2,823,289","March 31, 2019","March 31, 2019",2.8,186,8555-421-266,"June 9, 2016",0,0
cannor,gcpm,cannor-gcpm,Canadian Northern Economic Development Agency,Government of Canada Program Management (GCPM) for Regional Development Agencies,"Government of Canada Program Management (GCPM): The design and build of a common, modern, and client-centric IM/IT system to support online delivery of the Regional Development Agencies' grants and contribution mandate. The proposed system would replace the agencies' inefficient and obsolete systems, offering various levels of automation and using a combination of applications.","$464,605","March 31, 2019","March 31, 2019",2.8,187,8555-421-266,"June 9, 2016",0,0
ced,gcpm,ced-gcpm,Canada Economic Development for Quebec Regions,Government of Canada Program Management (GCPM) for Regional Development Agencies,"Government of Canada Program Management (GCPM): The design and build of a common, modern, and client-centric IM/IT system to support online delivery of the Regional Development Agencies' grants and contribution mandate. The proposed system would replace the agencies' inefficient and obsolete systems, offering various levels of automation and using a combination of applications.","$1,813,303","March 31, 2019","March 31, 2019",2.8,188,8555-421-266,"June 9, 2016",0,0
feddev,gcpm,feddev-gcpm,Federal Economic Development Agency for Southern Ontario,Government of Canada Program Management (GCPM) for Regional Development Agencies,"Government of Canada Program Management (GCPM): The design and build of a common, modern, and client-centric IM/IT system to support online delivery of the Regional Development Agencies' grants and contribution mandate. The proposed system would replace the agencies' inefficient and obsolete systems, offering various levels of automation and using a combination of applications.","$1,424,912","March 31, 2019","March 31, 2019",2.8,189,8555-421-266,"June 9, 2016",0,0
nrc,bc-sitn,nrc-bc-sitn,National Research Council Canada,NRC Business Continuity and Secure IT Network,NRC Business Continuity and Secure IT Network: Implementation and Maintenance of Business Continuity Plan methods and alternate processing strategies including system implemention directly supporting IT Security and Cyber Protection Plan. Project is planned and executed with Shared Services Canada.,"$50,164,904","March 31, 2018","March 31, 2018",1.8,190,8555-421-266,"June 9, 2016",1,0
nrc,bc-wheat,nrc-bc-wheat,National Research Council Canada,Bioinformatics Computing for Canadian Wheat Alliance,"Bioinformatics Computing (Wheat Flagship): Computing and IT infrastructure capacity, data storage, back up system, networking to enable Canadian Wheat.Alliance informatices research activities. Project to be planned and executed with Shared Services Canada. (Note 1: The expected completion date was updated to March 2018, but is an estimate; the project costs and schedule have not yet been confirmed by Shared Services Canada)","$3,530,000","March 31, 2018","March 31, 2018",1.8,191,8555-421-266,"June 9, 2016",0,0
nrc,nsi-ncu,nrc-nsi-ncu,National Research Council Canada,National Science Infrastructure (NSI) Network Capacity Upgrade,"National Science Infrastructure (NSI) Network Capacity Upgrade: Upgrade internal and external networks to support 10Gig Ethernet. Project to be planned and executed with Shared Services Canada. (Note 2: The expected completion date was updated to March 2017, but is an estimate; the project costs and schedule have not yet been confirmed by Shared Services Canada)","$1,218,000","March 31, 2017","March 31, 2017",0.8,192,8555-421-266,"June 9, 2016",0,0
nrc,cadc-canfar,nrc-cadc-canfar,National Research Council Canada,Canadian Advanced Network for Astronomical Research (CANFAR) Compute Canada Transition,"Canadian Astronomy Data Centre (CADC) Compute Canada Transition Project: The project will transition the Canadian Advanced Network for Astronomical Research (CANFAR) storage, batch processing, database and authorization and authentication systems onto Compute Canada","$2,561,777","May 31, 2019","May 31, 2019",3.0,193,8555-421-266,"June 9, 2016",0,0
nrc,sap-success,nrc-sap-success,National Research Council Canada,SAP Success Factors,"SAP Success Factors: Subscribe to and implement several talent management modules of SAP Success Factors cloud based solution. Modules include Recruiting Onboarding, Performance and Goals and learning","$2,920,000","November 9, 2017","November 9, 2017",1.4,194,8555-421-266,"June 9, 2016",0,0
