deptAcronym,shortcode,uniqueId,department,projectName,description,totalBudget,estimatedCompletionDate,rawProvidedDate,yearsRemaining,originalDocumentOrder,source,asOfDate,isOver10M,isOver100M
esdc,network-mod,esdc-network-mod,Employment and Social Development Canada,Network Modernization Stream 3,"This multi-year infrastructure project co-led by SSC will address Network Technical Debt by replacing and modernizing the aging ESDC network. The primary goal of the project is to implement a flexible, scalable network that will be a modern foundation for ESDC’s current requirements and its future Service Delivery Vision.",281470523,2026-05-29,2026-05-29,4.1,179,8530-441-13-505,"April 25, 2022",1,1
esdc,esd-noc,esdc-esd-noc,Employment and Social Development Canada,NOC Modernization 3,"This project will respond to stakeholder calls for higher quality, accessible labour market information by introducing real-time knowledge sharing opportunities, improving access to tools and data, and adopting a new coding structure for the scheduled NOC 2021 structural revision in accordance with a letter of agreement with Statistics Canada.",7272485,2024-04-22,2024-04-22,2,180,8530-441-13-505,"April 25, 2022",0,0
esdc,ppmi,esdc-ppmi,Employment and Social Development Canada,Passport Program Modernization Initiative,"Immigration, Refugees and Citizenship Canada (IRCC) is modernizing the Passport Program to increase access to services, strengthen the integrity of the Program, and improve efficiency. ESDC is implementing significant business changes from a service delivery perspective to support transformation, including deployment of end-to-end Passport processing via Global Case Management System.",27211550,2024-04-16,2024-04-16,2,181,8530-441-13-505,"April 25, 2022",1,0
esdc,ptdr,esdc-ptdr,Employment and Social Development Canada,Pensions Trusted Digital Repository,"Since March 2020, the Pensions program has made significant adjustments due to the COVID-19 pandemic, digitizing work files and enabling remote work while continuing to ensure that clients receive their benefits in a timely manner. This project will replace the current storage solution for digitized documents (regional shared drives) with a secure, modern record management solution.",2935181,2023-03-21,2023-03-21,0.9,182,8530-441-13-505,"April 25, 2022",0,0
esdc,pmis,esdc-pmis,Employment and Social Development Canada,Project Management Information Solution (PMIS) Next Generation,"This project will replace ESDC's Project Management Information Solution, as the vendor will no longer support the PMIS platform as of October 14, 2025. There is an opportunity to upgrade the applications to further enhance Project, Programme, and Portfolio Management in ESDC.",6659046,2025-03-28,2025-03-28,2.9,183,8530-441-13-505,"April 25, 2022",0,0
esdc,rhrr,esdc-rhrr,Employment and Social Development Canada,Reaching Home Results Reporting,"Based on changes to the Reaching Home program (formerly Housing First), this project will deliver a client-facing reporting solution that aims to collect program data from Reaching Home program beneficiaries and to meet ESDC's accessibility and security standards.",1530564,2024-01-03,2024-01-03,1.7,184,8530-441-13-505,"April 25, 2022",0,0
esdc,tfwp,esdc-tfwp,Employment and Social Development Canada,Temporary Foreign Worker System and Webservice Enhancements 2,"The project will update the Temporary Foreign Worker Program’s Labour Market Impact Assessment (LMIA) service delivery systems to implement a number of reforms announced by the Government of Canada, and to modernize the systems to reflect the resulting operational realities.",10763795,2022-05-09,2022-05-09,0,185,8530-441-13-505,"April 25, 2022",1,0
esdc,cctr-2,esdc-cctr-2,Employment and Social Development Canada,Wave 2 Contact Centre Migrations,"This project will migrate five end-of-life and end-of-support call centres and one stand-alone Interactive Voice Response application to a modern, supported contact centre platform. This migration will improve client experience and eliminate the operational security risks associated with residing on Windows 2003 servers.",3775619,2022-09-12,2022-09-12,0.4,186,8530-441-13-505,"April 25, 2022",0,0
esdc,ssr,esdc-ssr,Employment and Social Development Canada,Windows 2008 Upgrade,"The Windows 8 OS has reached end of life, and Windows 2008 Servers must be updated in accordance with TBS requirements. SSC will provide replacement servers, while ESDC will perform the tests and deployment of the solutions. As of December 19, 2020, ESDC has authorisation to maintain its Windows 2008 servers until December 2022, to complete the upgrade process.",3531894,2023-02-06,2023-02-06,0.8,187,8530-441-13-505,"April 25, 2022",0,0
esdc,wmi,esdc-wmi,Employment and Social Development Canada,Workload Migration and Cloud Enablement,This project will migrate applications currently residing in the Montréal and/or Moncton legacy data centres to a Cloud environment.,8868908,2025-10-23,2025-10-23,3.5,188,8530-441-13-505,"April 25, 2022",0,0
esdc,ydg,esdc-ydg,Employment and Social Development Canada,Youth Digital Gateway,"Responding to Budget 2019 commitments to new investments in the development and delivery of digital services to youth, this project will establish a new Youth Digital Gateway (YDG) as a hub for youth employment skills, learning, and service. ESDC will work directly with youth to co-design and co-create this enhanced digital experience.",22899208,2025-03-26,2025-03-26,2.9,189,8530-441-13-505,"April 25, 2022",1,0
esdc,yess-dcs,esdc-yess-dcs,Employment and Social Development Canada,Youth Employment and Skills Strategy Data Collection System (YESS DCS),"This project will establish a new data collection tool to ensure that ESDC meets policy objectives and reporting obligations under the modernised YESS. This five-year investment will allow YESS to collect and store data from eleven federal delivery partners, and conduct robust analysis to inform policy and program decisions.",6217962,2024-12-23,2024-12-23,2.7,190,8530-441-13-505,"April 25, 2022",0,0
esdc,fwcssm,esdc-fwcssm,Employment and Social Development Canada,Federal Workers Compensation Service System Modernization (FWCSSM),"Federal Workers’ Compensation Service (FWCS) will permit employers to submit forms electronically, and to integrate with other Labour Program business lines, while improving data integrity.",18746872,2026-01-23,2026-01-23,3.7,191,8530-441-13-505,"April 25, 2022",1,0
esdc,ils,esdc-ils,Employment and Social Development Canada,Integrated Labour System (ILS),"The Integrated Labour System will consolidate and standardize all desired functionality, features and enhancements from the Labour Program’ s aging legacy systems onto a single solution platform leveraging enterprise (ESDC) solution and services, including the centralization and integration of Labour Program’s corporate data.",23825720,2024-02-12,2024-02-12,1.8,192,8530-441-13-505,"April 25, 2022",1,0
esdc,weims,esdc-weims,Employment and Social Development Canada,Pay Transparency System Modification and Web Application Development,The project will make enhancements to Workplace Equity Information Management System (WEIMS) data collection functionality to ensure employers can meet new regulatory reporting requirements and create a data visualization online application to allow Canadians to display employer wage gap data.,1092496,2023-02-28,2023-02-28,0.8,193,8530-441-13-505,"April 25, 2022",0,0
fednor,gcpm,fednor-gcpm,FedNor,Implementation of a grants and contributions program administration solution.,"The solution will digitize the entire project life cycle and feature a secure, online portal where clients can apply for grants and contribution programs. The main drivers for adopting this solution are client service, digital transformation and efficiency in program administration. The solution will replace aging technology, increase security, increase process efficiencies and contribute to better risk management.",3374901,2022-12-31,2022-12-31,0.7,194,8530-441-13-505,"April 25, 2022",0,0
fin,m365-2,fin-m365-2,Department of Finance Canada,"M365 Implementation Project, Phase 2","(i) The M365 Phase 2 project will expand the adoption of the M365 cloud-based productivity and collaboration platform through the implementation of an Electronic Document and Record Management System (for the automated retention and disposition of electronic records) based on SharePoint Online, Teams - all features, Office 365 and OneDrive. Phase 2 also includes the migration of content from the current on-site SharePoint 2016 environment to SharePoint Online, and increased capability for internal and external collaboration.",1622000,2023-09-30,30-Sep-2023,1.4,195,8530-441-13-505,"April 25, 2022",0,0
